sample_id,batch_id,collection_timestamp,feed_type,moisture_pct,protein_pct,fiber_pct,energy_mcal_per_kg,mineral_deficiency_index,urea_pct,sand_silica_pct,aflatoxin_ppb,fungal_load_index,mould_index_pct,storage_temperature_c,ph,sampling_depth_cm,device_id,firmware_version,measurement_repeat,spoilage_flag,adulteration_type,quality_status,split
F022976,B004627,2026-04-22 08:44:27.928930960,Cattle Feed Pellet,9.52,16.27,13.97,2.78,28.67,2.49,0.54,6.75,7.33,34.22,23.47,,25.2,DEV-0068,1.0.0,2,0,None,Moderate,validation
F022977,B004109,2026-04-22 09:14:19.348644952,Cattle Feed Pellet,16.94,18.97,16.82,2.88,25.09,10.28,1.07,76.5,4.5,72.47,33.42,,51.2,DEV-0053,1.0.0,2,0,Urea Adulteration,Unsafe,train
F022978,B003324,2026-04-22 09:44:10.768358944,Silage,65.93,9.63,25.14,2.26,16.11,4.14,0.83,3.63,5.46,23.87,31.18,5.19,20.6,DEV-0023,1.1.0,2,0,None,Good,test
F022979,B000942,2026-04-22 10:14:02.188072936,Silage,69.44,6.41,32.27,2.1,9.69,0.0,0.27,0.85,3.5,4.04,26.37,4.32,30.0,DEV-0043,1.2.0,2,0,None,Moderate,train
F022980,B008110,2026-04-22 10:43:53.607786928,Mineral Mixture,6.14,17.56,6.13,2.36,19.43,0.31,0.01,5.42,4.72,56.36,36.52,,39.4,DEV-0006,1.2.0,1,0,Mould/Fungal Contamination,Poor,train
F022981,B002565,2026-04-22 11:13:45.027500912,Cattle Feed Pellet,7.34,22.46,13.94,3.05,9.11,2.27,0.0,1.63,2.94,16.37,23.97,,58.5,DEV-0123,1.0.0,2,0,None,Good,train
F022982,B001314,2026-04-22 11:43:36.447214904,Cattle Feed Pellet,14.58,12.98,21.16,2.77,15.4,0.5,2.06,1.85,2.98,4.12,36.52,,30.5,DEV-0010,1.1.0,2,0,None,Moderate,train
F022983,B002738,2026-04-22 12:13:27.866928896,Mineral Mixture,4.01,8.98,3.78,2.29,10.85,0.78,1.01,2.46,0.0,9.42,25.37,,8.9,DEV-0106,1.2.0,1,0,None,Good,train
F022984,B001938,2026-04-22 12:43:19.286642888,Feed Mash,10.77,14.02,18.52,2.67,14.98,2.89,1.03,4.92,6.17,11.53,26.16,,37.5,DEV-0043,1.0.0,3,0,None,Good,train
F022985,B003736,2026-04-22 13:13:10.706356880,Cattle Feed Pellet,10.19,13.92,16.42,2.54,12.24,0.0,0.95,0.43,3.47,0.93,28.41,,58.3,DEV-0102,1.0.0,3,0,None,Good,train
F022986,B007720,2026-04-22 13:43:02.126070872,Silage,63.92,11.16,29.39,2.3,15.04,3.27,1.21,6.41,2.86,20.75,26.19,4.37,35.9,DEV-0027,1.2.0,2,0,None,Good,test
F022987,B004137,2026-04-22 14:12:53.545784856,Feed Mash,15.51,16.55,,3.4,22.14,0.6,1.51,8.85,9.13,51.41,28.08,,15.7,DEV-0020,1.1.0,1,0,None,Poor,train
F022988,B007870,2026-04-22 14:42:44.965498848,Feed Mash,11.69,19.39,9.62,2.94,8.73,0.76,0.0,3.01,3.09,10.59,24.5,,45.6,DEV-0008,1.2.0,3,0,None,Good,train
F022989,B002072,2026-04-22 15:12:36.385212840,Silage,75.43,7.09,26.5,2.14,9.82,0.61,1.16,2.43,0.96,10.22,33.6,4.66,17.3,DEV-0023,1.2.0,2,0,None,Poor,train
F022990,B003987,2026-04-22 15:42:27.804926832,Silage,66.02,10.7,24.35,2.17,4.45,0.93,1.72,6.58,2.06,17.49,21.55,4.45,42.2,DEV-0067,1.2.0,3,0,None,Good,train
F022991,B003495,2026-04-22 16:12:19.224640824,Silage,70.41,9.17,29.38,2.11,27.29,9.21,1.31,11.68,3.98,67.76,36.39,5.68,37.2,DEV-0027,1.1.0,1,1,Urea Adulteration,Unsafe,train
F022992,B006730,2026-04-22 16:42:10.644354808,Silage,74.68,7.86,26.1,2.29,17.59,4.69,1.92,5.1,7.23,26.15,24.06,4.53,17.5,DEV-0086,1.1.0,2,0,None,Moderate,test
F022993,B001956,2026-04-22 17:12:02.064068800,Silage,88.0,6.4,22.52,2.69,25.12,0.0,0.03,5.5,8.29,46.7,34.91,5.13,47.5,DEV-0098,1.1.0,1,1,None,Unsafe,train
F022994,B005718,2026-04-22 17:41:53.483782792,Cattle Feed Pellet,9.86,21.57,15.16,3.17,13.3,0.21,1.8,3.47,0.0,17.63,17.47,,27.6,DEV-0004,1.2.0,1,0,None,Good,test
F022995,B006884,2026-04-22 18:11:44.903496784,Feed Mash,8.4,21.29,18.6,2.71,11.65,1.32,1.82,1.17,2.2,11.42,34.34,,43.4,DEV-0054,1.2.0,1,0,None,Good,train
F022996,B005337,2026-04-22 18:41:36.323210776,Silage,70.64,9.02,21.35,2.19,14.94,1.56,0.11,12.44,4.23,15.07,31.88,5.27,42.8,DEV-0126,1.1.0,2,0,None,Moderate,train
F022997,B007131,2026-04-22 19:11:27.742924760,Feed Mash,13.17,14.21,26.6,2.46,13.55,3.75,0.79,3.99,4.9,31.88,25.58,,53.3,DEV-0136,1.1.0,3,0,None,Good,train
F022998,B008267,2026-04-22 19:41:19.162638752,Cattle Feed Pellet,11.48,14.26,15.07,2.22,18.41,1.06,0.0,8.8,2.31,52.71,30.22,,28.8,DEV-0106,1.0.0,1,0,None,Moderate,train
F022999,B007846,2026-04-22 20:11:10.582352744,Cattle Feed Pellet,12.72,21.15,18.34,2.52,7.79,1.2,0.83,6.44,6.83,15.2,33.89,,19.8,DEV-0125,1.0.0,3,0,None,Moderate,train
F023000,B008829,2026-04-22 20:41:02.002066736,Feed Mash,10.71,22.6,12.16,2.42,26.91,3.95,1.23,4.78,5.6,18.87,22.61,,44.4,DEV-0135,1.2.0,3,0,None,Moderate,train
F023001,B006172,2026-04-22 21:10:53.421780728,Cattle Feed Pellet,11.04,19.1,18.71,2.79,13.72,1.69,3.01,1.63,6.06,19.72,30.79,,43.4,DEV-0100,1.1.0,3,0,None,Good,train
F023002,B008072,2026-04-22 21:40:44.841494712,Silage,75.22,7.66,19.02,2.35,1.28,1.1,1.06,7.46,2.86,26.0,30.77,4.97,49.1,DEV-0076,1.1.0,3,0,None,Moderate,validation
F023003,B003593,2026-04-22 22:10:36.261208704,Cattle Feed Pellet,13.39,22.44,18.03,3.17,14.55,6.14,0.81,4.74,5.88,32.95,28.28,,4.7,DEV-0096,1.1.0,3,0,None,Moderate,train
F023004,B003896,2026-04-22 22:40:27.680922696,Silage,69.42,11.55,25.45,1.91,11.36,1.08,0.03,0.42,0.6,5.1,21.89,4.23,56.8,DEV-0034,1.2.0,2,0,None,Good,train
F023005,B001470,2026-04-22 23:10:19.100636688,Silage,69.08,10.24,22.55,1.84,19.32,1.1,0.0,2.2,4.94,2.87,27.41,5.4,10.9,DEV-0122,1.2.0,3,0,None,Good,train
F023006,B001403,2026-04-22 23:40:10.520350680,Silage,70.39,10.18,17.93,1.86,0.73,1.82,0.52,9.78,4.3,0.0,31.25,4.63,49.6,DEV-0095,1.1.0,1,0,None,Moderate,train
F023007,B003201,2026-04-23 00:10:01.940064664,Cattle Feed Pellet,11.46,16.59,18.34,3.01,9.96,2.59,1.04,4.02,3.6,12.1,32.24,,41.1,DEV-0125,1.1.0,1,0,None,Good,train
F023008,B008424,2026-04-23 00:39:53.359778656,Mineral Mixture,4.34,13.72,,2.52,18.47,2.89,1.49,13.82,2.52,25.54,25.83,,27.9,DEV-0033,1.1.0,3,0,None,Poor,train
F023009,B000791,2026-04-23 01:09:44.779492648,Silage,60.7,5.91,27.55,1.99,11.9,0.13,0.85,3.23,3.03,19.97,34.97,4.2,27.7,DEV-0018,1.0.0,1,0,None,Good,train
F023010,B005593,2026-04-23 01:39:36.199206640,Cattle Feed Pellet,13.72,20.57,19.49,2.68,12.09,0.9,1.04,55.24,8.57,53.88,37.83,,36.7,DEV-0093,1.0.0,1,0,None,Unsafe,train
F023011,B004079,2026-04-23 02:09:27.618920632,Cattle Feed Pellet,11.61,14.61,11.0,2.38,17.24,0.35,0.35,1.49,4.22,15.52,36.25,,41.0,DEV-0089,1.1.0,2,0,None,Good,train
F023012,B007883,2026-04-23 02:39:19.038634624,Mineral Mixture,8.16,12.65,6.64,1.72,31.92,10.91,15.13,74.47,6.5,90.15,41.36,,51.3,DEV-0133,1.0.0,2,0,Urea Adulteration,Unsafe,test
F023013,B001617,2026-04-23 03:09:10.458348608,Feed Mash,15.3,,23.41,,12.4,1.99,0.26,1.69,0.55,15.68,26.16,,9.9,DEV-0127,1.1.0,1,0,None,Good,train
F023014,B006710,2026-04-23 03:39:01.878062600,Cattle Feed Pellet,11.9,15.94,10.74,,17.15,2.01,1.09,53.05,3.16,25.03,21.57,,52.3,DEV-0032,1.1.0,2,0,None,Poor,train
F023015,B001817,2026-04-23 04:08:53.297776592,Cattle Feed Pellet,9.04,19.6,16.38,2.84,16.51,0.36,0.0,4.36,2.0,0.67,28.44,,43.8,DEV-0124,1.2.0,2,0,None,Good,train
F023016,B007233,2026-04-23 04:38:44.717490584,Cattle Feed Pellet,13.27,19.3,7.0,2.79,22.69,0.24,1.05,8.0,7.0,24.86,19.3,,19.1,DEV-0069,1.1.0,2,0,None,Moderate,train
F023017,B007472,2026-04-23 05:08:36.137204576,Silage,70.68,10.2,30.42,2.61,11.26,0.5,1.51,9.52,0.5,15.46,27.63,4.55,40.9,DEV-0051,1.0.0,1,0,None,Moderate,train
F023018,B001963,2026-04-23 05:38:27.556918560,Silage,59.14,11.48,,2.9,10.84,0.0,1.39,2.23,1.27,22.01,30.25,5.42,12.2,DEV-0021,1.2.0,2,0,None,Good,test
F023019,B008273,2026-04-23 06:08:18.976632552,Silage,70.49,8.42,28.58,2.58,14.41,0.0,0.85,2.11,4.15,14.83,30.66,5.59,16.2,DEV-0112,1.1.0,1,1,None,Poor,train
F023020,B000800,2026-04-23 06:38:10.396346544,Cattle Feed Pellet,12.39,,21.49,3.36,11.9,2.61,0.0,1.78,3.23,16.62,29.65,,9.4,DEV-0120,1.0.0,2,0,None,Moderate,train
F023021,B004061,2026-04-23 07:08:01.816060536,Silage,75.08,13.63,23.72,2.02,29.51,0.0,1.59,7.39,4.7,29.84,35.33,4.79,4.6,DEV-0027,1.2.0,3,0,None,Poor,validation
F023022,B003342,2026-04-23 07:37:53.235774528,Cattle Feed Pellet,10.81,17.24,15.02,3.1,16.27,1.85,0.48,7.41,3.45,15.37,34.92,,22.2,DEV-0048,1.1.0,3,0,None,Moderate,train
F023023,B000007,2026-04-23 08:07:44.655488512,Mineral Mixture,2.64,16.4,3.58,1.91,22.39,0.0,0.43,12.12,6.99,26.64,32.83,,1.7,DEV-0074,1.0.0,1,0,None,Good,train
F023024,B007313,2026-04-23 08:37:36.075202504,Feed Mash,16.78,12.67,13.78,3.04,14.65,0.59,0.86,2.11,0.88,15.66,24.91,,42.0,DEV-0075,1.1.0,2,0,None,Moderate,train
F023025,B001759,2026-04-23 09:07:27.494916496,Cattle Feed Pellet,13.55,19.05,9.99,3.44,11.15,1.75,0.93,1.24,6.32,16.48,22.81,,18.3,DEV-0124,1.1.0,1,0,None,Moderate,validation
F023026,B005134,2026-04-23 09:37:18.914630488,Silage,71.87,9.34,24.95,1.98,3.28,1.53,1.46,0.47,3.15,0.0,29.35,3.67,35.0,DEV-0136,1.1.0,2,0,None,Moderate,train
F023027,B003913,2026-04-23 10:07:10.334344480,Silage,74.83,9.74,16.75,1.79,20.53,0.0,1.65,7.26,5.26,33.52,34.04,4.21,45.8,DEV-0137,1.1.0,2,0,None,Poor,validation
F023028,B006122,2026-04-23 10:37:01.754058464,Silage,56.98,6.39,32.43,2.18,3.31,1.59,1.21,5.07,4.97,11.11,34.51,4.91,34.1,DEV-0144,1.0.0,1,0,None,Good,train
F023029,B000506,2026-04-23 11:06:53.173772456,Feed Mash,16.33,18.62,,1.92,24.31,1.25,0.69,8.38,9.13,59.89,43.65,,53.4,DEV-0036,1.0.0,1,0,Mould/Fungal Contamination,Poor,train
F023030,B005329,2026-04-23 11:36:44.593486448,Silage,65.6,10.36,28.09,,20.7,2.12,1.3,1.98,3.34,19.61,31.11,5.19,9.0,DEV-0138,1.2.0,3,0,None,Good,train
F023031,B003520,2026-04-23 12:06:36.013200440,Silage,66.76,8.44,12.23,1.94,2.23,1.52,1.13,4.89,1.33,5.92,38.74,5.52,43.3,DEV-0088,1.2.0,3,1,None,Poor,train
F023032,B008606,2026-04-23 12:36:27.432914432,Silage,63.95,9.7,23.92,1.92,33.71,7.92,0.37,8.41,5.44,45.31,33.97,5.62,9.1,DEV-0026,1.1.0,2,1,None,Poor,test
F023033,B005708,2026-04-23 13:06:18.852628424,Feed Mash,13.93,25.62,12.51,2.73,12.78,3.94,0.68,2.39,6.01,21.51,19.07,,35.2,DEV-0141,1.0.0,3,0,None,Good,validation
F023034,B007898,2026-04-23 13:36:10.272342408,Silage,58.5,7.88,30.45,2.26,12.01,1.13,1.25,1.21,3.71,0.0,37.15,5.18,9.3,DEV-0111,1.2.0,2,1,None,Poor,train
F023035,B002621,2026-04-23 14:06:01.692056400,Silage,65.58,7.33,19.82,2.33,14.83,0.6,0.0,2.35,1.97,17.36,36.0,4.52,44.0,DEV-0112,1.1.0,2,0,None,Moderate,train
F023036,B005618,2026-04-23 14:35:53.111770392,Cattle Feed Pellet,11.11,18.38,15.77,2.87,13.57,6.16,0.78,6.32,3.33,27.4,31.8,,4.3,DEV-0140,1.2.0,2,0,None,Good,validation
F023037,B005291,2026-04-23 15:05:44.531484384,Cattle Feed Pellet,13.92,18.44,21.38,2.12,35.89,0.97,1.04,64.02,8.72,98.19,32.97,,56.7,DEV-0073,1.0.0,1,0,Mineral Imbalance,Unsafe,train
F023038,B000803,2026-04-23 15:35:35.951198376,Cattle Feed Pellet,16.4,21.43,17.37,2.25,18.52,3.75,0.57,3.91,3.96,26.48,17.58,,44.0,DEV-0113,1.2.0,2,0,None,Poor,validation
F023039,B005627,2026-04-23 16:05:27.370912360,Cattle Feed Pellet,10.62,21.49,18.43,3.37,9.94,2.77,0.0,1.18,0.44,0.0,22.74,,54.8,DEV-0078,1.1.0,2,0,None,Good,train
F023040,B002243,2026-04-23 16:35:18.790626352,Cattle Feed Pellet,7.31,24.18,10.77,2.7,17.01,0.48,0.61,8.07,6.08,29.82,31.89,,41.6,DEV-0142,1.1.0,1,0,None,Good,train
F023041,B003864,2026-04-23 17:05:10.210340344,Cattle Feed Pellet,13.41,18.93,14.45,2.58,8.7,0.36,1.13,9.48,0.11,10.98,28.78,,54.3,DEV-0017,1.2.0,2,0,None,Moderate,validation
F023042,B007916,2026-04-23 17:35:01.630054336,Cattle Feed Pellet,15.0,14.08,14.22,2.1,23.76,0.9,2.19,36.87,7.07,69.58,45.46,,1.0,DEV-0047,1.1.0,3,0,Mould/Fungal Contamination,Unsafe,train
F023043,B001642,2026-04-23 18:04:53.049768328,Cattle Feed Pellet,8.8,20.59,16.96,2.71,12.17,2.24,1.17,2.41,3.79,10.36,37.16,,41.3,DEV-0031,1.2.0,2,0,None,Moderate,train
F023044,B001576,2026-04-23 18:34:44.469482312,Feed Mash,12.88,23.02,,2.92,18.21,3.51,2.28,3.03,5.14,14.42,26.23,,43.1,DEV-0067,1.1.0,1,0,None,Good,train
F023045,B003551,2026-04-23 19:04:35.889196304,Cattle Feed Pellet,7.43,22.91,21.22,3.01,8.71,0.0,5.99,9.74,3.63,20.94,35.44,,1.6,DEV-0139,1.1.0,3,0,None,Moderate,train
F023046,B007778,2026-04-23 19:34:27.308910296,Silage,66.25,,21.85,1.77,8.77,1.59,1.38,2.69,3.63,6.52,36.74,4.98,40.2,DEV-0077,1.1.0,1,0,None,Good,train
F023047,B001490,2026-04-23 20:04:18.728624288,Cattle Feed Pellet,8.43,23.22,9.72,2.1,20.75,1.15,1.64,2.67,0.22,0.0,32.95,,19.6,DEV-0075,1.1.0,1,0,None,Good,train
F023048,B006031,2026-04-23 20:34:10.148338280,Cattle Feed Pellet,11.72,18.29,16.07,2.44,18.51,0.14,1.83,31.82,6.96,60.04,39.02,,28.4,DEV-0080,1.2.0,2,0,Mould/Fungal Contamination,Unsafe,validation
F023049,B005529,2026-04-23 21:04:01.568052264,Silage,65.3,7.87,28.04,1.87,4.97,3.85,1.3,1.25,2.85,13.36,28.37,4.91,21.0,DEV-0024,1.0.0,1,0,None,Good,train
F023050,B002078,2026-04-23 21:33:52.987766256,Cattle Feed Pellet,14.39,10.14,22.27,2.74,6.18,1.33,0.27,1.06,0.52,9.21,21.26,,34.2,DEV-0131,1.2.0,3,0,None,Good,train
F023051,B005423,2026-04-23 22:03:44.407480248,Feed Mash,7.84,19.71,12.94,2.64,12.96,1.04,0.85,0.95,3.04,15.27,29.1,,58.2,DEV-0106,1.2.0,2,0,None,Good,train
F023052,B004220,2026-04-23 22:33:35.827194240,Silage,73.4,6.08,26.18,,18.93,1.55,0.61,4.76,2.67,17.22,27.45,5.14,20.6,DEV-0105,1.1.0,3,0,None,Poor,validation
F023053,B000294,2026-04-23 23:03:27.246908232,Mineral Mixture,6.12,14.09,2.49,1.59,13.57,0.36,1.76,4.81,1.25,14.94,29.95,,17.1,DEV-0146,1.2.0,3,0,None,Good,validation
F023054,B000761,2026-04-23 23:33:18.666622216,Cattle Feed Pellet,9.47,18.07,9.13,2.72,0.0,0.73,0.0,5.17,3.03,15.9,38.56,,15.5,DEV-0143,1.0.0,3,0,None,Moderate,train
F023055,B004011,2026-04-24 00:03:10.086336208,Feed Mash,14.92,10.9,16.4,2.95,7.06,6.3,8.32,5.01,5.66,43.93,31.73,,14.9,DEV-0148,1.2.0,1,0,Sand/Silica Contamination,Poor,train
F023056,B004372,2026-04-24 00:33:01.506050200,Mineral Mixture,3.78,6.65,7.14,1.54,0.96,2.63,0.78,5.5,2.79,8.37,35.4,,23.7,DEV-0105,1.0.0,1,0,None,Good,train
F023057,B000226,2026-04-24 01:02:52.925764192,Mineral Mixture,5.96,16.75,4.35,2.29,5.71,0.0,2.4,0.77,2.2,10.67,26.51,,35.9,DEV-0144,1.1.0,2,0,None,Good,validation
F023058,B008332,2026-04-24 01:32:44.345478184,Silage,62.43,5.48,27.58,2.72,14.18,0.0,1.94,1.6,0.33,7.67,20.14,4.63,19.6,DEV-0065,1.1.0,3,0,None,Good,train
F023059,B001572,2026-04-24 02:02:35.765192176,Mineral Mixture,1.77,13.54,1.0,1.73,9.04,2.14,1.59,3.47,2.82,23.29,29.68,,50.5,DEV-0150,1.2.0,3,0,None,Good,train
F023060,B002269,2026-04-24 02:32:27.184906160,Silage,59.92,10.21,34.99,2.0,11.43,3.3,1.54,2.58,4.93,24.2,33.27,5.11,13.4,DEV-0085,1.2.0,3,0,None,Good,validation
F023061,B000448,2026-04-24 03:02:18.604620152,Cattle Feed Pellet,12.65,18.05,11.49,2.94,23.34,0.15,1.53,43.47,2.61,78.66,42.96,,7.3,DEV-0013,1.2.0,3,0,Mould/Fungal Contamination,Unsafe,validation
F023062,B008865,2026-04-24 03:32:10.024334144,Cattle Feed Pellet,10.33,17.6,9.73,2.49,8.9,0.0,0.11,1.24,0.88,17.55,33.3,,44.3,DEV-0058,1.1.0,2,0,None,Good,train
F023063,B004050,2026-04-24 04:02:01.444048136,Silage,59.81,9.93,22.94,2.19,7.44,1.23,0.95,1.91,1.11,4.36,27.61,4.62,13.4,DEV-0035,1.0.0,2,0,None,Good,train
F023064,B000744,2026-04-24 04:31:52.863762128,Cattle Feed Pellet,13.71,23.94,11.67,2.44,19.8,1.03,1.26,3.61,3.34,13.72,33.71,,26.0,DEV-0089,1.1.0,3,0,None,Good,train
F023065,B004716,2026-04-24 05:01:44.283476112,Cattle Feed Pellet,9.24,14.58,17.2,2.91,10.4,5.31,0.95,1.86,5.91,23.2,40.9,,27.2,DEV-0112,1.1.0,2,0,None,Moderate,train
F023066,B001619,2026-04-24 05:31:35.703190104,Mineral Mixture,4.61,11.4,4.89,2.29,6.86,0.35,1.06,2.1,1.17,0.0,26.72,,35.3,DEV-0080,1.1.0,2,0,None,Good,validation
F023067,B000892,2026-04-24 06:01:27.122904096,Silage,68.49,8.57,25.64,2.18,23.05,3.9,0.74,3.32,3.1,5.85,31.54,5.22,21.6,DEV-0031,1.1.0,1,0,None,Moderate,test
F023068,B007107,2026-04-24 06:31:18.542618088,Feed Mash,13.09,16.88,23.71,2.79,21.56,5.45,2.38,8.67,7.18,39.29,28.76,,42.6,DEV-0120,1.2.0,3,0,None,Poor,train
F023069,B006743,2026-04-24 07:01:09.962332080,Cattle Feed Pellet,11.48,20.46,10.17,2.44,19.93,1.17,0.0,1.11,2.79,1.17,23.7,,51.2,DEV-0120,1.1.0,1,0,None,Good,train
F023070,B001282,2026-04-24 07:31:01.382046064,Silage,58.67,9.27,23.83,2.67,10.21,1.08,0.68,0.96,4.15,0.0,31.33,6.08,49.6,DEV-0101,1.2.0,3,1,None,Poor,train
F023071,B000676,2026-04-24 08:00:52.801760056,Cattle Feed Pellet,10.93,14.54,13.78,3.03,0.0,0.84,0.76,0.58,4.78,33.26,24.9,,32.7,DEV-0133,1.0.0,3,0,None,Moderate,train
F023072,B005516,2026-04-24 08:30:44.221474048,Cattle Feed Pellet,5.58,17.08,10.85,3.13,17.74,1.09,0.51,3.89,2.43,17.66,18.87,,3.5,DEV-0141,1.1.0,3,0,None,Good,train
F023073,B000490,2026-04-24 09:00:35.641188040,Cattle Feed Pellet,12.98,15.54,13.25,2.87,33.57,0.06,0.08,54.71,9.23,75.19,35.91,,18.9,DEV-0075,1.0.0,2,0,Mould/Fungal Contamination,Unsafe,train
F023074,B007096,2026-04-24 09:30:27.060902032,Cattle Feed Pellet,13.72,12.58,11.58,2.69,14.02,0.67,0.75,4.41,3.97,8.06,29.64,,36.0,DEV-0137,1.2.0,3,0,None,Moderate,train
F023075,B003477,2026-04-24 10:00:18.480616016,Cattle Feed Pellet,9.54,20.48,19.34,2.3,9.49,2.53,0.62,1.29,0.5,33.02,34.19,,26.8,DEV-0009,1.1.0,3,0,None,Good,test
F023076,B005414,2026-04-24 10:30:09.900330008,Cattle Feed Pellet,15.86,13.14,18.38,,16.68,1.07,1.1,12.93,5.94,17.35,25.16,,39.6,DEV-0132,1.1.0,2,0,None,Poor,train
F023077,B000113,2026-04-24 11:00:01.320044000,Cattle Feed Pellet,12.0,19.14,12.59,2.23,27.05,0.58,15.82,74.09,9.73,75.76,41.34,,26.2,DEV-0034,1.2.0,1,0,Sand/Silica Contamination,Unsafe,train
F023078,B008216,2026-04-24 11:29:52.739757992,Cattle Feed Pellet,6.19,16.82,14.95,3.25,19.52,2.25,0.54,1.1,0.91,21.76,24.03,,42.8,DEV-0012,1.2.0,2,0,None,Good,train
F023079,B008015,2026-04-24 11:59:44.159471984,Cattle Feed Pellet,10.18,14.86,14.01,2.64,23.26,0.36,0.53,3.19,4.95,20.84,30.22,,58.6,DEV-0085,1.2.0,3,0,None,Good,train
F023080,B001495,2026-04-24 12:29:35.579185968,Silage,63.37,12.2,31.45,2.09,3.04,2.65,3.05,11.88,3.54,0.0,26.65,5.61,34.6,DEV-0073,1.1.0,2,1,None,Poor,train
F023081,B001777,2026-04-24 12:59:26.998899960,Feed Mash,14.32,26.04,18.05,3.19,13.87,1.56,2.85,4.8,5.79,0.44,23.36,,35.7,DEV-0100,1.0.0,2,0,None,Moderate,test
F023082,B004368,2026-04-24 13:29:18.418613952,Silage,61.22,10.17,27.98,1.93,4.09,0.18,0.96,2.87,3.21,0.0,27.83,4.73,0.5,DEV-0142,1.2.0,1,0,None,Good,test
F023083,B000815,2026-04-24 13:59:09.838327944,Silage,69.99,10.67,19.25,2.09,10.98,0.8,0.31,3.52,1.63,34.13,23.44,5.8,22.8,DEV-0131,1.0.0,1,1,None,Poor,train
F023084,B006453,2026-04-24 14:29:01.258041936,Cattle Feed Pellet,13.97,22.5,15.72,3.08,12.66,1.2,0.37,4.59,2.45,17.92,30.14,,38.3,DEV-0018,1.2.0,2,0,None,Moderate,train
F023085,B007471,2026-04-24 14:58:52.677755928,Cattle Feed Pellet,12.09,14.89,21.48,2.43,1.4,0.62,0.88,5.03,2.72,13.27,32.77,,28.4,DEV-0051,1.2.0,2,0,None,Moderate,train
F023086,B001151,2026-04-24 15:28:44.097469912,Cattle Feed Pellet,8.81,18.91,14.32,2.76,16.1,0.0,0.54,3.9,3.76,26.86,27.8,,48.4,DEV-0055,1.2.0,3,0,None,Good,train
F023087,B003538,2026-04-24 15:58:35.517183904,Silage,83.39,8.41,28.85,2.07,35.27,1.1,0.72,51.26,4.05,82.46,43.54,5.48,56.3,DEV-0007,1.1.0,3,1,Mineral Imbalance,Unsafe,validation
F023088,B004184,2026-04-24 16:28:26.936897896,Feed Mash,16.64,14.77,17.77,3.26,13.6,1.21,2.07,5.4,0.6,18.36,21.31,,16.2,DEV-0110,1.1.0,1,0,None,Moderate,train
F023089,B004047,2026-04-24 16:58:18.356611888,Silage,61.74,11.09,29.18,2.13,18.35,1.24,4.67,1.11,2.2,13.7,26.09,5.36,49.3,DEV-0058,1.1.0,1,0,None,Good,train
F023090,B005397,2026-04-24 17:28:09.776325880,Cattle Feed Pellet,11.06,17.15,21.44,2.81,10.39,0.45,0.07,3.91,1.34,11.44,33.86,,43.0,DEV-0080,1.0.0,2,0,None,Good,train
F023091,B003147,2026-04-24 17:58:01.196039864,Feed Mash,11.27,,22.59,2.85,11.92,5.31,1.12,2.71,5.04,33.0,29.39,,54.6,DEV-0006,1.1.0,1,0,None,Moderate,train
F023092,B001931,2026-04-24 18:27:52.615753856,Cattle Feed Pellet,13.85,23.69,17.49,2.52,13.2,1.51,0.0,15.74,3.59,16.49,28.35,,25.0,DEV-0116,1.0.0,3,0,None,Poor,train
F023093,B007504,2026-04-24 18:57:44.035467848,Cattle Feed Pellet,10.24,22.84,16.42,2.26,16.29,0.0,0.18,2.22,2.26,31.65,30.18,,15.8,DEV-0135,1.1.0,2,0,None,Good,train
F023094,B008947,2026-04-24 19:27:35.455181840,Cattle Feed Pellet,10.53,18.4,18.46,2.59,12.0,3.95,1.82,4.02,1.63,15.0,33.39,,33.0,DEV-0039,1.1.0,1,0,Excess Salt,Moderate,test
F023095,B007383,2026-04-24 19:57:26.874895832,Cattle Feed Pellet,15.84,20.25,17.19,2.07,16.47,1.61,1.92,11.12,4.82,44.83,40.86,,10.9,DEV-0055,1.2.0,3,0,None,Poor,train
F023096,B003164,2026-04-24 20:27:18.294609816,Silage,85.24,13.58,37.84,2.41,10.94,2.04,0.81,1.83,3.76,31.02,34.73,4.55,48.1,DEV-0102,1.2.0,2,0,None,Poor,validation
F023097,B003977,2026-04-24 20:57:09.714323808,Silage,73.96,10.53,24.63,2.77,14.81,1.42,3.01,1.55,4.02,14.19,20.06,4.97,49.1,DEV-0081,1.0.0,2,0,None,Moderate,train
F023098,B002295,2026-04-24 21:27:01.134037800,Mineral Mixture,6.57,7.06,7.89,1.91,14.79,0.32,0.0,3.93,2.26,36.69,33.04,,13.6,DEV-0103,1.1.0,1,0,None,Good,train
F023099,B007079,2026-04-24 21:56:52.553751792,Silage,59.55,10.73,22.91,2.45,14.94,0.68,0.44,3.61,3.89,45.28,19.71,5.81,56.5,DEV-0064,1.1.0,3,1,None,Poor,train
F023100,B005564,2026-04-24 22:26:43.973465784,Feed Mash,10.33,23.13,9.68,3.1,18.52,2.03,0.47,5.4,1.78,6.98,25.64,,32.3,DEV-0033,1.1.0,3,0,None,Good,train
F023101,B005002,2026-04-24 22:56:35.393179768,Feed Mash,8.49,10.97,20.79,2.99,23.91,0.0,0.04,10.33,6.22,25.08,35.35,,53.7,DEV-0060,1.1.0,3,0,None,Moderate,train
